brand_key,display_name,chain,mall_id,mall_name,region
ar gadgets,AR Gadgets,ortigas,greenhills,Greenhills,metro-manila
ar beauty,AR BEAUTY,sm,sm-city-rosario,SM City Rosario,south-luzon
aquila medical clinic,AQUILA MEDICAL CLINIC,robinsons,robinsons-butuan,Robinsons Place Butuan,mindanao
aquakflash,AQUAKFLASH,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
aquagem,Aquagem,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
aquaflask i,AQUAFLASK I 0965-961-0803,robinsons,robinsons-ormoc,Robinsons Place Ormoc,visayas
aquabest laundrybest,AQUABEST - LAUNDRYBEST,sm,smdc-strip-at-grass,SMDC Strip at Grass,metro-manila
aqua minerale,Aqua Minerale,megaworld,lucky-chinatown-mall,Lucky Chinatown Mall,metro-manila
aqua,AQUA,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
apple skin solutions,APPLE SKIN SOLUTIONS,sm,sm-city-fairview,SM City Fairview,metro-manila
annies,ANNIE'S,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
annie brilliant jewelry,Annie Brilliant Jewelry,filinvest,festival-mall,Festival Mall,metro-manila
bacsilog,Bacsilog,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
andrews woodcraft furniture,Andrews Woodcraft Furniture,filinvest,festival-mall,Festival Mall,metro-manila
andre gemstone,Andre Gemstone ( TEMPORARILY CLOSED),robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
andante,ANDANTE,ayala,one-ayala-mall,One Ayala,metro-manila
ancels gadget & accessories shop,Ancel's Gadget & Accessories Shop,araneta,ali-mall,Ali Mall,metro-manila
anastasia lee cakes,ANASTASIA LEE CAKES,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
analog,Analog,ortigas,greenhills,Greenhills,metro-manila
ana maria bakeshop,ANA MARIA BAKESHOP,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
amy fruits galore,AMY FRUITS GALORE,ayala,ayala-market-market,Market! Market!,metro-manila
amuma hair bar,AMUMA HAIR BAR,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
amps volts,AMPS VOLTS,sm,sm-city-fairview,SM City Fairview,metro-manila
amoretto fine jewelry,Amoretto Fine Jewelry,megaworld,california-garden-square,California Garden Square,metro-manila
amora bar & lounge,Amora Bar & Lounge,megaworld,festive-walk-parade,Festive Walk Parade,visayas
amor propio salon,Amor Propio Salon,robinsons,robinsons-luisita,Robinsons Luisita,north-luzon
ammarah cellphone and accessories shop,AMMARAH CELLPHONE AND ACCESSORIES SHOP,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
amkor travel and tours,Amkor Travel And Tours,robinsons,robinsons-ormoc,Robinsons Place Ormoc,visayas
amikar,Amikar,robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
amigos onlayn printing,Amigo’s Onlayn Printing,filinvest,main-square,Main Square,south-luzon
amian coffee ph,AMIAN COFFEE PH,sm,sm-city-laoag,SM City Laoag,north-luzon
ami jewels,Ami Jewels,ortigas,greenhills,Greenhills,metro-manila
american wings,American Wings,robinsons,robinsons-valencia,Robinsons Place Valencia,mindanao
american tourister open shop level 2 8536 7938 gcash,AMERICAN TOURISTER OPEN Shop Level 2 (Pedro Gil Wing) 8536-7938 GCash,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
american ribs & wings,AMERICAN RIBS & WINGS,robinsons,robinsons-las-pinas,Robinsons Place Las Pinas,metro-manila
american rib & wings,AMERICAN RIB & WINGS,robinsons,robinsons-santiago,Robinsons Place Santiago,north-luzon
american premium outlet,AMERICAN PREMIUM OUTLET,ayala,ayala-harbor-point,Harbor Point,north-luzon
american hearing center,AMERICAN HEARING CENTER,sm,the-podium,The Podium,metro-manila
american eye center,AMERICAN EYE CENTER,sm,the-podium,The Podium,metro-manila
amerah jewelry & pearls,Amerah Jewelry & Pearls,araneta,gateway-mall-2,Gateway Mall 2,metro-manila
amen,AMEN,robinsons,opus,Opus Mall,metro-manila
amelitos,AMELITO'S,robinsons,robinsons-malolos,Robinsons Place Malolos,north-luzon
amelie jewelry studios,AMELIE JEWELRY STUDIOS,sm,sm-city-san-jose-del-monte,SM City San Jose Del Monte,north-luzon
andreas health & beauty products,Andrea's Health & Beauty Products,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
androgyne manila,ANDROGYNE MANILA,ayala,ayala-market-market,Market! Market!,metro-manila
annes posh,Anne's Posh,robinsons,robinsons-north-tacloban,Robinsons North Tacloban,visayas
andys crunchicken,ANDYS CRUNCHICKEN,sm,sm-city-cebu,SM City Cebu,visayas
anne juleth,Anne Juleth,ortigas,greenhills,Greenhills,metro-manila
annabelle,ANNABELLE,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
annabel lee cafe,Annabel Lee Café,ortigas,estancia,Estancia,metro-manila
anko,Anko,araneta,gateway-mall,Gateway Mall,metro-manila
anime lobby,ANIME LOBBY,sm,sm-city-puerto-princesa,SM City Puerto Princesa,south-luzon
anime landia,Anime Landia,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
animal house,ANIMAL HOUSE,ayala,ayala-market-market,Market! Market!,metro-manila
animal distrik,ANIMAL DISTRIK,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
animal care specialist company,Animal Care Specialist Company,ortigas,tiendesitas,Tiendesitas,metro-manila
aniiq cellphone accessories,Aniiq Cellphone Accessories,robinsons,robinsons-jaro,Robinsons Place Jaro,visayas
aniiq,Aniiq,robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
aniesthetix dental implantology center,ANIESTHETIX DENTAL IMPLANTOLOGY CENTER,sm,smdc-strip-at-mezza,SMDC Strip at Mezza,metro-manila
angus pares,ANGUS PARES,sm,sm-city-grand-central,SM City Grand Central,metro-manila
angry fries,Angry Fries,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
anglo eye care center,ANGLO EYE CARE CENTER,ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
anglo eye care,Anglo Eye Care,robinsons,robinsons-bacolod,Robinsons Place Bacolod,visayas
angkong noodle house,Angkong Noodle House,ortigas,greenhills,Greenhills,metro-manila
angkols pungko pungko,Angkols Pungko-pungko,filinvest,festival-mall,Festival Mall,metro-manila
angkan coffee,Angkan Coffee,ortigas,estancia,Estancia,metro-manila
angkan,ANGKAN,sm,the-podium,The Podium,metro-manila
angies jewelry,Angie's Jewelry,robinsons,robinsons-santiago,Robinsons Place Santiago,north-luzon
angels skin care salon,Angels' Skin Care Salon,megaworld,eastwood-cyber-mall,Eastwood Cyber Mall,metro-manila
angels feet,ANGEL'S FEET,ayala,ayala-market-market,Market! Market!,metro-manila
angeles electric company,ANGELES ELECTRIC COMPANY,robinsons,robinsons-angeles,Robinsons Angeles,north-luzon
angel k kakanin atbp,Angel K Kakanin Atbp,robinsons,robinsons-gen-san,Robinsons Place GenSan,mindanao
angel k kakanin & merienda,Angel-K Kakanin & Merienda,robinsons,robinsons-cybergate-davao,Robinsons Cybergate Davao,mindanao
ang nanay,ANG NANAY ( TEMPORARILY CLOSED),robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
ang karenderia sa cagayan,ANG KARENDERIA SA CAGAYAN,robinsons,robinsons-cagayan-de-oro,Robinsons Cagayan de Oro,mindanao
aneal nail spa & beauty lounge,Aneal Nail Spa & Beauty Lounge,robinsons,robinsons-jaro,Robinsons Place Jaro,visayas
art anton gallery,ART ANTON GALLERY,sm,s-maison,S Maison,metro-manila
art circle,The Art Circle,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
art haven gallery,ART HAVEN GALLERY,ayala,ayala-up-town-center,U. P. Town Center,metro-manila
ayame japanese restaurant,Ayame Japanese Restaurant,filinvest,il-corso,IL Corso,visayas
axels rbm souvinier & gift shop,AXEL'S RBM SOUVINIER & GIFT SHOP,ayala,ayala-harbor-point,Harbor Point,north-luzon
axels rbm,AXELS RBM,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
axel laundry water,AXEL LAUNDRY WATER,sm,smdc-strip-at-princeton,SMDC Strip at Princeton,metro-manila
awra beauty and infusion spa,AWRA Beauty and Infusion Spa,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
awesam smile dental clinic,Awesam Smile Dental Clinic,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,metro-manila
avocadorian,AVOCADORIAN,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
avocado slurp,AVOCADO SLURP,robinsons,robinsons-gen-san,Robinsons Place GenSan,mindanao
avocado and mango delights,AVOCADO AND MANGO DELIGHTS,sm,sm-city-general-santos,SM City General Santos,mindanao
avocadaria,AVOCADARIA,robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
avimms massage therapy & reflexology service,AVIMMS MASSAGE THERAPY & REFLEXOLOGY SERVICE,ayala,ayala-pavilion,Pavilion Mall,south-luzon
avimms,AVIMMS,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
avia international club,Avia International Club,megaworld,newport-city,Newport City,metro-manila
aventus medical care inc,AVENTUS MEDICAL CARE INC,sm,sm-city-clark,SM City Clark,north-luzon
aventus clinic,Aventus Clinic,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
aveneto pasta and pizza,AVENETO PASTA AND PIZZA,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
avene,AVENE,ayala,ayala-greenbelt,Greenbelt,metro-manila
aveda,AVEDA,ayala,ayala-greenbelt,Greenbelt,metro-manila
avecom printing services,AVECOM PRINTING SERVICES,robinsons,galleria-south,Robinsons Galleria South,south-luzon
av stamping services,AV STAMPING SERVICES,sm,sm-city-roxas,SM City Roxas,visayas
autor and dela cruz dental clinic (former carolyne bucao),Autor and Dela Cruz Dental Clinic (former Carolyne Bucao) 9183806769,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
automobile association philippines,AUTOMOBILE ASSOCIATION PHILIPPINES,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
automobile association of the philippines inc,"Automobile Association Of The Philippines, Inc.",robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
autogu,AUTOGU,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
auto center,AUTO CENTER,sm,sm-city-tanza,SM City Tanza,south-luzon
auto care carwash services,Auto-Care Carwash Services,robinsons,robinsons-tagum,Robinsons Place Tagum,mindanao
authorized lotto agent,Authorized Lotto Agent,robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
austin land,AUSTIN LAND,sm,sm-city-bacoor,SM City Bacoor,south-luzon
auro chocolate cafe,AURO CHOCOLATE CAFE,sm,moa-square,MOA Square,metro-manila
aureva,Aureva,megaworld,alabang-west-parade,Alabang West Parade,metro-manila
ayala land premier,AYALA LAND PREMIER,ayala,ayala-greenbelt,Greenbelt,metro-manila
ayas cellphone accessories store,AYAS CELLPHONE ACCESSORIES STORE,sm,sm-city-consolacion,SM City Consolacion,visayas
art lounge,ART LOUNGE,sm,the-podium,The Podium,metro-manila
aysee,Aysee,ortigas,tiendesitas,Tiendesitas,metro-manila
bacolod chk n bbq house,BACOLOD CHK-N-BBQ HOUSE,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
backyard barbecue smoke and grill,BACKYARD BARBECUE SMOKE AND GRILL,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
bacani,Bacani,waltermart,muntinlupa,WalterMart W.MALL Muntinlupa,metro-manila
babymama,Babymama,megaworld,alabang-west-parade,Alabang West Parade,metro-manila
babybond ultrasound,BABYBOND ULTRASOUND,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
baby ultrasound co,Baby Ultrasound Co.,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
baby play,BABY PLAY,sm,sm-city-fairview,SM City Fairview,metro-manila
baby moochie,Baby Moochie,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
baby mochie,Baby Mochie,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
baby charm,Baby Charm 0917-530-3888,robinsons,robinsons-angeles,Robinsons Angeles,north-luzon
babots fruitas farm,BABOTS FRUITAS FARM,sm,sm-city-clark,SM City Clark,north-luzon
babes lechon,BABES LECHON,robinsons,robinsons-gapan,Robinsons Gapan,north-luzon
babes children world,Babes Children World,ortigas,greenhills,Greenhills,metro-manila
baan spa,Baan Spa,megaworld,mactan-newtown,Mactan Newtown,visayas
baan kids spa,Baan Kids Spa,megaworld,mactan-newtown,Mactan Newtown,visayas
baa baa thai milktea,Baa Baa Thai Milktea,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,metro-manila
b&s blind massage,B&S Blind Massage,robinsons,robinsons-fuente,Robinsons Fuente,visayas
b fashion & apparel,B FASHION & APPAREL,robinsons,robinsons-otis,Robinsons Otis,metro-manila
azucar,AZUCAR,ayala,ayala-greenbelt,Greenbelt,metro-manila
aztrid,AZTRID,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
azons boneless lechon,Azon's Boneless Lechon,robinsons,robinsons-tagum,Robinsons Place Tagum,mindanao
aziza,Aziza,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,metro-manila
azilep trading,Azilep Trading,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
azhleya cellphone & accessories shop,AZHLEYA CELLPHONE & ACCESSORIES SHOP,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
azela,AZELA,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
azcor,AZCOR,sm,sm-megamall,SM Megamall,metro-manila
azabu,AZABU,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
az powered,AZ POWERED,sm,sm-city-pampanga,SM City Pampanga,north-luzon
ayumi elite,Ayumi Elite,megaworld,uptown-parade,Uptown Parade,metro-manila
aurelios empanada,AURELIO'S EMPANADA,robinsons,robinsons-santiago,Robinsons Place Santiago,north-luzon
aura salon,AURA SALON,ayala,ayala-up-town-center,U. P. Town Center,metro-manila
aunt sallys laundry service,AUNT SALLY'S LAUNDRY SERVICE,ayala,ayala-the-30th,Ayala Malls The 30th,metro-manila
aunt ludi bakeshoppe,AUNT LUDI BAKESHOPPE,sm,sm-city-general-santos,SM City General Santos,mindanao
asian food house,Asian Food House,megaworld,lucky-chinatown-imperial-wing,Lucky Chinatown - Imperial Wing,metro-manila
asian derma clinic,ASIAN DERMA CLINIC,starmall,san-jose-del-monte,Starmall San Jose del Monte,north-luzon
asian base dental group,Asian Base Dental Group,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
asiamex,ASIAMEX,ayala,ayala-market-market,Market! Market!,metro-manila
asiaco,Asiaco,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
ashtel phil,Ashtel Phil,ortigas,greenhills,Greenhills,metro-manila
ashrey diagnostic center,Ashrey Diagnostic Center,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,metro-manila
ashley nicolette,Ashley Nicolette,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
ashley mixx bazaar,Ashley Mixx Bazaar,filinvest,main-square,Main Square,south-luzon
ashley mixx,Ashley Mixx,filinvest,fora,Fora Mall,south-luzon
ashley furniture,Ashley Furniture,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
ashiq zone gadget trading,Ashiq Zone Gadget Trading,robinsons,robinsons-north-tacloban,Robinsons North Tacloban,visayas
asher jewels,ASHER JEWELS,sm,sm-city-caloocan,SM City Caloocan,metro-manila
ash letrato inc,"Ash Letrato, Inc.",robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
aserehe money changer,Aserehe Money Changer,waltermart,dasmarinas,WalterMart Dasmariñas,south-luzon
aseptique,ASEPTIQUE,sm,sm-city-lipa,SM City Lipa,south-luzon
as cellphone & accessories,AS CELLPHONE & ACCESSORIES,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
aryas coffee and tea,ARYAS COFFEE AND TEA,sm,sm-city-mindpro,SM City Mindpro,mindanao
arya persian restaurant,ARYA PERSIAN RESTAURANT,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
arya persian,Arya Persian,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
arx,ARX,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
arturos,ARTURO'S,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
artistitch,ARTISTITCH,sm,sm-city-cebu,SM City Cebu,visayas
artasia,ARTASIA,sm,sm-megamall,SM Megamall,metro-manila
art68 coffee corner,Art68 Coffee Corner,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
art point gallery,Art Point Gallery,ortigas,greenhills,Greenhills,metro-manila
art of scent,Art of Scent,megaworld,newport-city,Newport City,metro-manila
art of love tattoo,Art Of Love Tattoo,megaworld,eastwood-city-walk,Eastwood City Walk,metro-manila
art monster,ART MONSTER,sm,sm-megamall,SM Megamall,metro-manila
asian hawker,ASIAN HAWKER,starmall,alabang,Starmall Alabang,metro-manila
asian massage,ASIAN MASSAGE,sm,sm-city-puerto-princesa,SM City Puerto Princesa,south-luzon
asian noodle master,Asian Noodle Master,robinsons,robinsons-malolos,Robinsons Place Malolos,north-luzon
atc massage chair service,ATC MASSAGE CHAIR SERVICE (NEW),robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
augen beauty lounge,AUGEN BEAUTY LOUNGE,sm,sm-city-sucat,SM City Sucat,metro-manila
au beau blanc cleaners,AU BEAU BLANC CLEANERS,sm,sm-aura,SM Aura,metro-manila
au beau blanc,Au Beau Blanc,megaworld,clubhouse-temple-drive,The Clubhouse at Temple Drive,metro-manila
ato gaido,Ato Gaido,megaworld,eastwood-city-walk,Eastwood City Walk,metro-manila
atm psbank,ATM - PSBANK,robinsons,robinsons-malabon,Robinsons Town Mall Malabon,metro-manila
atm pnb,ATM - PNB,robinsons,robinsons-malabon,Robinsons Town Mall Malabon,metro-manila
atm bdo,ATM - BDO,robinsons,robinsons-malabon,Robinsons Town Mall Malabon,metro-manila
athletics hub,ATHLETICS HUB,robinsons,robinsons-gapan,Robinsons Gapan,north-luzon
athletica gymnastics,Athletica Gymnastics,ortigas,the-strip,The Strip,metro-manila
athena travel tours,Athena Travel Tours,robinsons,robinsons-pangasinan,Robinsons Place Pangasinan,north-luzon
athalias cakes & pastries,Athalia's Cakes & Pastries,robinsons,robinsons-cybergate-davao,Robinsons Cybergate Davao,mindanao
ate nenes shakes,ATE NENE'S SHAKES,sm,sm-city-tanza,SM City Tanza,south-luzon
ate by tatah,Ate By Tatah,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
atc massage,ATC MASSAGE,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
asian pieces arts & antiques shop,"ASIAN PIECES, ARTS & ANTIQUE'S SHOP",ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
ata martial arts studio,ATA Martial Arts Studio,megaworld,alabang-west-parade,Alabang West Parade,metro-manila
asy and ysas party needs,ASY AND YSA'S PARTY NEEDS,ayala,ayala-market-market,Market! Market!,metro-manila
asus experience zone,THE ASUS EXPERIENCE ZONE,sm,sm-megamall,SM Megamall,metro-manila
asures by carla,ASURES BY CARLA,robinsons,robinsons-butuan,Robinsons Place Butuan,mindanao
asuncion optical,ASUNCION OPTICAL,ayala,ayala-the-district-dasmarinas,The District Dasmarinas,south-luzon
asu trading,ASU Trading,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
astroballoons,ASTROBALLOONS,sm,sm-city-davao,SM City Davao,mindanao
astons specialities,ASTONS SPECIALITIES,sm,sm-megamall,SM Megamall,metro-manila
aspire health solutions,Aspire Health Solutions,megaworld,festive-walk-parade,Festive Walk Parade,visayas
aslania shoes corner,Aslania Shoes Corner,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
aslane cellphone & accessories,ASLANE CELLPHONE & ACCESSORIES 0950-864-1523,robinsons,robinsons-cagayan-de-oro,Robinsons Cagayan de Oro,mindanao
asian spice,Asian Spice (Temporarily Closed),robinsons,robinsons-santiago,Robinsons Place Santiago,north-luzon
asian skin clinic,Asian Skin Clinic,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,metro-manila
ambrosiya,AMBROSIYA,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
amber graceal dance studio,AMBER GRACEAL DANCE STUDIO,ayala,ayala-legazpi,Ayala Malls Legazpi,south-luzon
ambassador home & electronics centre,AMBASSADOR HOME & ELECTRONICS CENTRE,ayala,ayala-glorietta,Glorietta,metro-manila
ace fashion,ACE FASHION 9209267708,robinsons,robinsons-butuan,Robinsons Place Butuan,mindanao
ace cream,Ace Cream,filinvest,main-square,Main Square,south-luzon
ace builders center,ACE BUILDERS CENTER,sm,sm-city-fairview,SM City Fairview,metro-manila
acdc learning center,ACDC LEARNING CENTER,ayala,ayala-the-district-imus,The District Imus,south-luzon
accenture,ACCENTURE,ayala,ayala-the-district-imus,The District Imus,south-luzon
accent hub,Accent Hub,filinvest,festival-mall,Festival Mall,metro-manila
acami massage spa,ACAMI MASSAGE SPA,sm,smdc-strip-at-shore,SMDC Strip at Shore,metro-manila
acami massage,Acami Massage,ortigas,greenhills,Greenhills,metro-manila
ac 632,AC + 632,ayala,ayala-greenbelt,Greenbelt,metro-manila
abubot,ABUBOT,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
abrillo furniture,ABRILLO FURNITURE,sm,sm-city-cagayan-de-oro,SM City CDO Uptown,mindanao
abracadabra,Abracadabra,ortigas,greenhills,Greenhills,metro-manila
abi cellphone accessories shop,ABI Cellphone Accessories Shop,robinsons,robinsons-gen-san,Robinsons Place GenSan,mindanao
abesamis dental clinic,Abesamis Dental Clinic,filinvest,festival-mall,Festival Mall,metro-manila
abenson appliance,ABENSON APPLIANCE,waltermart,erodriguez,WalterMart E.Rodriguez,metro-manila
abel iloko,ABEL ILOKO,ayala,ayala-market-market,Market! Market!,metro-manila
abee barbeque corner,ABEE BARBEQUE CORNER,ayala,ayala-market-market,Market! Market!,metro-manila
abdg,ABDG,sm,sm-city-fairview,SM City Fairview,metro-manila
abc mart,Abc Mart,filinvest,festival-mall,Festival Mall,metro-manila
abc decor centre,ABC DECOR CENTRE,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
abbas orchard montessori,Abba's Orchard Montessori,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,metro-manila
abbas orchard,The Abba's Orchard,ortigas,greenhills,Greenhills,metro-manila
abaton,Abaton,ortigas,greenhills,Greenhills,metro-manila
abalone,ABALONE,sm,sm-city-mindpro,SM City Mindpro,mindanao
a888 watch repair,A888 Watch Repair,robinsons,robinsons-los-banos,Robinsons Town Mall Los Banos,south-luzon
a2z driving school,A2Z Driving School,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
a&t surprise gift shop,A&T SURPRISE GIFT SHOP,ayala,ayala-marquee,MarQuee Mall,north-luzon
a&ron massage chair,A&RON MASSAGE CHAIR,robinsons,robinsons-cainta,Robinsons Cainta,metro-manila
a&g,A&G,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
a z gadgets,A-Z GADGETS,robinsons,robinsons-las-pinas,Robinsons Place Las Pinas,metro-manila
ace express,ACE EXPRESS,sm,smdc-jazz-mall,SMDC Jazz Mall,metro-manila
acebedo panol optical,ACEBEDO PANOL OPTICAL,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
adora,ADORA,ayala,ayala-greenbelt,Greenbelt,metro-manila
acefast,ACEFAST,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
adionet,ADIONET,robinsons,robinsons-butuan,Robinsons Place Butuan,mindanao
adidas nbhd,ADIDAS NBHD,ayala,ayala-up-town-center,U. P. Town Center,metro-manila
addsome,Addsome,ortigas,greenhills,Greenhills,metro-manila
addas confectionery,ADDAS CONFECTIONERY,sm,sm-center-sangandaan,SM Center Sangandaan,north-luzon
adc herrero general merchandise,Adc Herrero General Merchandise,araneta,ali-mall,Ali Mall,metro-manila
adams quest,ADAM'S QUEST,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
adamas,Adamas,ortigas,greenhills,Greenhills,metro-manila
ada cellphone and accessories,ADA Cellphone and Accessories,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
ad lynx,AD LYNX,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
aczesoriz,Aczesoriz,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
acts manila,Acts Manila,megaworld,greenhouse-village-square,The Greenhouse at Village Square,metro-manila
acts church,Acts Church,filinvest,festival-mall,Festival Mall,metro-manila
active vision,Active Vision,robinsons,robinsons-malolos,Robinsons Place Malolos,north-luzon
active hearing,Active Hearing,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
active fun,ACTIVE FUN,sm,sm-megamall,SM Megamall,metro-manila
active eyewear,ACTIVE EYEWEAR,sm,sm-city-taytay,SM City Taytay,metro-manila
activate sports center,ACTIVATE SPORTS CENTER,sm,smdc-light-mall,SMDC Light Mall,metro-manila
across,ACROSS,sm,sm-city-marilao,SM City Marilao,north-luzon
acquasuisse perfume bar,ACQUASUISSE PERFUME BAR,ayala,ayala-abreeza,Abreeza,mindanao
acquasuisse,Acquasuisse,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
acom consumer finance incorporated,ACOM Consumer Finance Incorporated,waltermart,gapan,WalterMart Gapan,north-luzon
acom consumer finance corporaton,ACOM CONSUMER FINANCE CORPORATON,starmall,alabang,Starmall Alabang,metro-manila
acom consumer finance,ACOM Consumer Finance,waltermart,bicutan,WalterMart Bicutan,metro-manila
acom,ACOM,starmall,edsa-shaw,Starmall EDSA-Shaw,metro-manila
acne clinic,The Acne Clinic,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
acms medical and diagnostic services,ACMS MEDICAL AND DIAGNOSTIC SERVICES,sm,sm-city-trece-martires,SM City Trece Martires,south-luzon
acmobility,ACMOBILITY,robinsons,robinsons-roxas,Robinsons Place Roxas,visayas
acg medical clinic,ACG Medical Clinic,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
aceshield cellphone accessories,ACESHIELD CELLPHONE ACCESSORIES,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
a t m fruit corner,A.T.M. FRUIT CORNER,ayala,ayala-market-market,Market! Market!,metro-manila
a salonga music center school,A SALONGA MUSIC CENTER SCHOOL,sm,sm-city-cebu,SM City Cebu,visayas
a remax,A-REMAX,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
a new way to smile dental clinic,A NEW WAY TO SMILE DENTAL CLINIC,sm,sm-city-masinag,SM City Masinag,metro-manila
7 brothers cellphone gallery,7 BROTHERS CELLPHONE GALLERY,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
511 tactical series,511 TACTICAL SERIES,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
50 50 burger steaks,50/50 BURGER STEAKS,robinsons,opus,Opus Mall,metro-manila
3geeks,3geeks,ortigas,greenhills,Greenhills,metro-manila
3g planet,3g Planet,filinvest,festival-mall,Festival Mall,metro-manila
3d dental clinic,3D DENTAL CLINIC,ayala,ayala-feliz,Ayala Malls Feliz,metro-manila
360 pharmacy,360 Pharmacy,filinvest,il-corso,IL Corso,visayas
360 barbers & beauty salon,360 BARBERS & BEAUTY SALON,robinsons,robinsons-gapan,Robinsons Gapan,north-luzon
3 barkeeteers,3 Barkeeteers,ortigas,tiendesitas,Tiendesitas,metro-manila
2xu,2XU,robinsons,opus,Opus Mall,metro-manila
