brand_key,n_malls_araneta,n_malls_ayala,n_malls_filinvest,n_malls_fishermall,n_malls_megaworld,n_malls_ortigas,n_malls_robinsons,n_malls_sm,n_malls_starmall,n_malls_waltermart,n_malls_total,n_chains,in_all_chains,in_multiple_chains,display_name
analog,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Analog
ana maria bakeshop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ANA MARIA BAKESHOP
amy fruits galore,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AMY FRUITS GALORE
amuma hair bar,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMUMA HAIR BAR
amps volts,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMPS VOLTS
amoretto fine jewelry,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Amoretto Fine Jewelry
amora bar & lounge,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Amora Bar & Lounge
amor propio salon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Amor Propio Salon
ammarah cellphone and accessories shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMMARAH CELLPHONE AND ACCESSORIES SHOP
amkor travel and tours,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Amkor Travel And Tours
amikar,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Amikar
amigos onlayn printing,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Amigo’s Onlayn Printing
amian coffee ph,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMIAN COFFEE PH
ami jewels,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Ami Jewels
american wings,0,0,0,0,0,0,1,0,0,0,1,1,False,False,American Wings
american tourister open shop level 2 8536 7938 gcash,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMERICAN TOURISTER OPEN Shop Level 2 (Pedro Gil Wing) 8536-7938 GCash
american ribs & wings,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMERICAN RIBS & WINGS
american rib & wings,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMERICAN RIB & WINGS
american premium outlet,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AMERICAN PREMIUM OUTLET
american hearing center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMERICAN HEARING CENTER
american eye center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMERICAN EYE CENTER
amerah jewelry & pearls,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Amerah Jewelry & Pearls
amen,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMEN
amelitos,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMELITO'S
amelie jewelry studios,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMELIE JEWELRY STUDIOS
andreas health & beauty products,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Andrea's Health & Beauty Products
androgyne manila,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ANDROGYNE MANILA
annes posh,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Anne's Posh
andys crunchicken,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ANDYS CRUNCHICKEN
anne juleth,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Anne Juleth
annabelle,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ANNABELLE
annabel lee cafe,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Annabel Lee Café
anko,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Anko
anime lobby,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ANIME LOBBY
anime landia,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Anime Landia
animal house,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ANIMAL HOUSE
animal distrik,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ANIMAL DISTRIK
animal care specialist company,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Animal Care Specialist Company
aniiq cellphone accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Aniiq Cellphone Accessories
aniiq,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Aniiq
aniesthetix dental implantology center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ANIESTHETIX DENTAL IMPLANTOLOGY CENTER
angus pares,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ANGUS PARES
angry fries,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Angry Fries
anglo eye care center,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ANGLO EYE CARE CENTER
anglo eye care,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Anglo Eye Care
angkong noodle house,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Angkong Noodle House
angkols pungko pungko,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Angkols Pungko-pungko
angkan coffee,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Angkan Coffee
angkan,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ANGKAN
angies jewelry,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Angie's Jewelry
angels skin care salon,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Angels' Skin Care Salon
angels feet,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ANGEL'S FEET
angeles electric company,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ANGELES ELECTRIC COMPANY
angel k kakanin atbp,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Angel K Kakanin Atbp
angel k kakanin & merienda,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Angel-K Kakanin & Merienda
ang nanay,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ANG NANAY ( TEMPORARILY CLOSED)
ang karenderia sa cagayan,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ANG KARENDERIA SA CAGAYAN
aneal nail spa & beauty lounge,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Aneal Nail Spa & Beauty Lounge
art anton gallery,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ART ANTON GALLERY
art circle,0,0,0,0,0,0,1,0,0,0,1,1,False,False,The Art Circle
art haven gallery,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ART HAVEN GALLERY
ayame japanese restaurant,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Ayame Japanese Restaurant
axels rbm souvinier & gift shop,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AXEL'S RBM SOUVINIER & GIFT SHOP
axels rbm,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AXELS RBM
axel laundry water,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AXEL LAUNDRY WATER
awra beauty and infusion spa,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AWRA Beauty and Infusion Spa
awesam smile dental clinic,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Awesam Smile Dental Clinic
avocadorian,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AVOCADORIAN
avocado slurp,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AVOCADO SLURP
avocado and mango delights,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AVOCADO AND MANGO DELIGHTS
avocadaria,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AVOCADARIA
avimms massage therapy & reflexology service,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AVIMMS MASSAGE THERAPY & REFLEXOLOGY SERVICE
avimms,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AVIMMS
avia international club,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Avia International Club
aventus medical care inc,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AVENTUS MEDICAL CARE INC
aventus clinic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Aventus Clinic
aveneto pasta and pizza,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AVENETO PASTA AND PIZZA
avene,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AVENE
aveda,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AVEDA
avecom printing services,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AVECOM PRINTING SERVICES
av stamping services,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AV STAMPING SERVICES
autor and dela cruz dental clinic (former carolyne bucao),0,0,0,0,0,0,1,0,0,0,1,1,False,False,Autor and Dela Cruz Dental Clinic (former Carolyne Bucao) 9183806769
automobile association philippines,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AUTOMOBILE ASSOCIATION PHILIPPINES
automobile association of the philippines inc,0,0,0,0,0,0,1,0,0,0,1,1,False,False,"Automobile Association Of The Philippines, Inc."
autogu,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AUTOGU
auto center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AUTO CENTER
auto care carwash services,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Auto-Care Carwash Services
authorized lotto agent,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Authorized Lotto Agent
austin land,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AUSTIN LAND
auro chocolate cafe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AURO CHOCOLATE CAFE
aureva,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Aureva
ayala land premier,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AYALA LAND PREMIER
ayas cellphone accessories store,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AYAS CELLPHONE ACCESSORIES STORE
art lounge,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ART LOUNGE
aysee,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Aysee
bacolod chk n bbq house,0,0,0,0,0,0,0,1,0,0,1,1,False,False,BACOLOD CHK-N-BBQ HOUSE
backyard barbecue smoke and grill,0,0,0,0,0,0,0,1,0,0,1,1,False,False,BACKYARD BARBECUE SMOKE AND GRILL
bacani,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Bacani
babymama,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Babymama
babybond ultrasound,0,0,0,0,0,0,0,1,0,0,1,1,False,False,BABYBOND ULTRASOUND
baby ultrasound co,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Baby Ultrasound Co.
baby play,0,0,0,0,0,0,0,1,0,0,1,1,False,False,BABY PLAY
baby moochie,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Baby Moochie
baby mochie,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Baby Mochie
baby charm,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Baby Charm 0917-530-3888
babots fruitas farm,0,0,0,0,0,0,0,1,0,0,1,1,False,False,BABOTS FRUITAS FARM
babes lechon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,BABES LECHON
babes children world,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Babes Children World
baan spa,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Baan Spa
baan kids spa,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Baan Kids Spa
baa baa thai milktea,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Baa Baa Thai Milktea
b&s blind massage,0,0,0,0,0,0,1,0,0,0,1,1,False,False,B&S Blind Massage
b fashion & apparel,0,0,0,0,0,0,1,0,0,0,1,1,False,False,B FASHION & APPAREL
azucar,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AZUCAR
aztrid,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AZTRID
azons boneless lechon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Azon's Boneless Lechon
aziza,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Aziza
azilep trading,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Azilep Trading
azhleya cellphone & accessories shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AZHLEYA CELLPHONE & ACCESSORIES SHOP
azela,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AZELA
azcor,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AZCOR
azabu,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AZABU
az powered,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AZ POWERED
ayumi elite,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Ayumi Elite
aurelios empanada,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AURELIO'S EMPANADA
aura salon,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AURA SALON
aunt sallys laundry service,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AUNT SALLY'S LAUNDRY SERVICE
aunt ludi bakeshoppe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AUNT LUDI BAKESHOPPE
asian food house,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Asian Food House
asian derma clinic,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ASIAN DERMA CLINIC
asian base dental group,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Asian Base Dental Group
asiamex,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ASIAMEX
asiaco,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Asiaco
ashtel phil,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Ashtel Phil
ashrey diagnostic center,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Ashrey Diagnostic Center
ashley nicolette,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Ashley Nicolette
ashley mixx bazaar,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Ashley Mixx Bazaar
ashley mixx,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Ashley Mixx
ashley furniture,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Ashley Furniture
ashiq zone gadget trading,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Ashiq Zone Gadget Trading
asher jewels,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ASHER JEWELS
ash letrato inc,0,0,0,0,0,0,1,0,0,0,1,1,False,False,"Ash Letrato, Inc."
aserehe money changer,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Aserehe Money Changer
aseptique,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ASEPTIQUE
as cellphone & accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AS CELLPHONE & ACCESSORIES
aryas coffee and tea,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ARYAS COFFEE AND TEA
arya persian restaurant,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ARYA PERSIAN RESTAURANT
arya persian,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Arya Persian
arx,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ARX
arturos,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ARTURO'S
artistitch,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ARTISTITCH
artasia,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ARTASIA
art68 coffee corner,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Art68 Coffee Corner
art point gallery,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Art Point Gallery
art of scent,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Art of Scent
art of love tattoo,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Art Of Love Tattoo
art monster,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ART MONSTER
asian hawker,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ASIAN HAWKER
asian massage,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ASIAN MASSAGE
asian noodle master,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Asian Noodle Master
atc massage chair service,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ATC MASSAGE CHAIR SERVICE (NEW)
augen beauty lounge,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AUGEN BEAUTY LOUNGE
au beau blanc cleaners,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AU BEAU BLANC CLEANERS
au beau blanc,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Au Beau Blanc
ato gaido,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Ato Gaido
atm psbank,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ATM - PSBANK
atm pnb,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ATM - PNB
atm bdo,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ATM - BDO
athletics hub,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ATHLETICS HUB
athletica gymnastics,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Athletica Gymnastics
athena travel tours,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Athena Travel Tours
athalias cakes & pastries,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Athalia's Cakes & Pastries
ate nenes shakes,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ATE NENE'S SHAKES
ate by tatah,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Ate By Tatah
atc massage,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ATC MASSAGE
asian pieces arts & antiques shop,0,1,0,0,0,0,0,0,0,0,1,1,False,False,"ASIAN PIECES, ARTS & ANTIQUE'S SHOP"
ata martial arts studio,0,0,0,0,1,0,0,0,0,0,1,1,False,False,ATA Martial Arts Studio
asy and ysas party needs,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ASY AND YSA'S PARTY NEEDS
asus experience zone,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE ASUS EXPERIENCE ZONE
asures by carla,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ASURES BY CARLA
asuncion optical,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ASUNCION OPTICAL
asu trading,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ASU Trading
astroballoons,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ASTROBALLOONS
astons specialities,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ASTONS SPECIALITIES
aspire health solutions,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Aspire Health Solutions
aslania shoes corner,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Aslania Shoes Corner
aslane cellphone & accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ASLANE CELLPHONE & ACCESSORIES 0950-864-1523
asian spice,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Asian Spice (Temporarily Closed)
asian skin clinic,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Asian Skin Clinic
ambrosiya,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMBROSIYA
amber graceal dance studio,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AMBER GRACEAL DANCE STUDIO
ambassador home & electronics centre,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AMBASSADOR HOME & ELECTRONICS CENTRE
ace fashion,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ACE FASHION 9209267708
ace cream,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Ace Cream
ace builders center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACE BUILDERS CENTER
acdc learning center,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ACDC LEARNING CENTER
accenture,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ACCENTURE
accent hub,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Accent Hub
acami massage spa,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACAMI MASSAGE SPA
acami massage,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Acami Massage
ac 632,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AC + 632
abubot,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ABUBOT
abrillo furniture,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ABRILLO FURNITURE
abracadabra,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Abracadabra
abi cellphone accessories shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ABI Cellphone Accessories Shop
abesamis dental clinic,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Abesamis Dental Clinic
abenson appliance,0,0,0,0,0,0,0,0,0,1,1,1,False,False,ABENSON APPLIANCE
abel iloko,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ABEL ILOKO
abee barbeque corner,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ABEE BARBEQUE CORNER
abdg,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ABDG
abc mart,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Abc Mart
abc decor centre,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ABC DECOR CENTRE
abbas orchard montessori,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Abba's Orchard Montessori
abbas orchard,0,0,0,0,0,1,0,0,0,0,1,1,False,False,The Abba's Orchard
abaton,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Abaton
abalone,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ABALONE
a888 watch repair,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A888 Watch Repair
a2z driving school,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A2Z Driving School
a&t surprise gift shop,0,1,0,0,0,0,0,0,0,0,1,1,False,False,A&T SURPRISE GIFT SHOP
a&ron massage chair,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A&RON MASSAGE CHAIR
a&g,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A&G
a z gadgets,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A-Z GADGETS
ace express,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACE EXPRESS
acebedo panol optical,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ACEBEDO PANOL OPTICAL
adora,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ADORA
acefast,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACEFAST
adionet,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ADIONET
adidas nbhd,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ADIDAS NBHD
addsome,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Addsome
addas confectionery,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ADDAS CONFECTIONERY
adc herrero general merchandise,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Adc Herrero General Merchandise
adams quest,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ADAM'S QUEST
adamas,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Adamas
ada cellphone and accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ADA Cellphone and Accessories
ad lynx,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AD LYNX
aczesoriz,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Aczesoriz
acts manila,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Acts Manila
acts church,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Acts Church
active vision,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Active Vision
active hearing,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Active Hearing
active fun,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACTIVE FUN
active eyewear,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACTIVE EYEWEAR
activate sports center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACTIVATE SPORTS CENTER
across,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACROSS
acquasuisse perfume bar,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ACQUASUISSE PERFUME BAR
acquasuisse,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Acquasuisse
acom consumer finance incorporated,0,0,0,0,0,0,0,0,0,1,1,1,False,False,ACOM Consumer Finance Incorporated
acom consumer finance corporaton,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ACOM CONSUMER FINANCE CORPORATON
acom consumer finance,0,0,0,0,0,0,0,0,0,1,1,1,False,False,ACOM Consumer Finance
acom,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ACOM
acne clinic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,The Acne Clinic
acms medical and diagnostic services,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACMS MEDICAL AND DIAGNOSTIC SERVICES
acmobility,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ACMOBILITY
acg medical clinic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ACG Medical Clinic
aceshield cellphone accessories,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACESHIELD CELLPHONE ACCESSORIES
a t m fruit corner,0,1,0,0,0,0,0,0,0,0,1,1,False,False,A.T.M. FRUIT CORNER
a salonga music center school,0,0,0,0,0,0,0,1,0,0,1,1,False,False,A SALONGA MUSIC CENTER SCHOOL
a remax,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A-REMAX
a new way to smile dental clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,A NEW WAY TO SMILE DENTAL CLINIC
7 brothers cellphone gallery,0,0,0,0,0,0,1,0,0,0,1,1,False,False,7 BROTHERS CELLPHONE GALLERY
511 tactical series,0,0,0,0,0,0,0,1,0,0,1,1,False,False,511 TACTICAL SERIES
50 50 burger steaks,0,0,0,0,0,0,1,0,0,0,1,1,False,False,50/50 BURGER STEAKS
3geeks,0,0,0,0,0,1,0,0,0,0,1,1,False,False,3geeks
3g planet,0,0,1,0,0,0,0,0,0,0,1,1,False,False,3g Planet
3d dental clinic,0,1,0,0,0,0,0,0,0,0,1,1,False,False,3D DENTAL CLINIC
360 pharmacy,0,0,1,0,0,0,0,0,0,0,1,1,False,False,360 Pharmacy
360 barbers & beauty salon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,360 BARBERS & BEAUTY SALON
3 barkeeteers,0,0,0,0,0,1,0,0,0,0,1,1,False,False,3 Barkeeteers
2xu,0,0,0,0,0,0,1,0,0,0,1,1,False,False,2XU
2nd time around,0,0,0,0,0,0,0,1,0,0,1,1,False,False,2ND TIME AROUND
2nd street oysters,0,0,0,0,1,0,0,0,0,0,1,1,False,False,2nd Street Oysters
2nd street oyster,0,0,0,0,0,0,0,1,0,0,1,1,False,False,2ND STREET OYSTER
2go express,0,0,1,0,0,0,0,0,0,0,1,1,False,False,2go Express
2d samgyup saranghae,0,0,0,0,1,0,0,0,0,0,1,1,False,False,2D Samgyup Saranghae
27c realty,0,0,0,0,0,0,1,0,0,0,1,1,False,False,27C REALTY
220 taps n tiles,0,0,0,0,0,0,0,1,0,0,1,1,False,False,220 TAPS N' TILES
205,0,1,0,0,0,0,0,0,0,0,1,1,False,False,205
2 els toy mart,0,0,0,0,1,0,0,0,0,0,1,1,False,False,2 El's Toy Mart
1click internet shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,1CLICK INTERNET SHOP
19th street coffee shop,0,1,0,0,0,0,0,0,0,0,1,1,False,False,19TH STREET COFFEE SHOP
1870 cookie cartel,0,0,0,0,1,0,0,0,0,0,1,1,False,False,1870 Cookie Cartel
18 days coffee,0,1,0,0,0,0,0,0,0,0,1,1,False,False,18 DAYS COFFEE
1624 noodle bar,0,0,0,0,0,1,0,0,0,0,1,1,False,False,1624 Noodle Bar
121 grill and restaurant,0,0,0,0,1,0,0,0,0,0,1,1,False,False,121 Grill and Restaurant
12 monkeys music hall & pub,0,0,0,0,0,1,0,0,0,0,1,1,False,False,12 Monkeys Music Hall & Pub
10yenking,0,0,0,0,0,0,1,0,0,0,1,1,False,False,10YenKing
102 izakaya,0,1,0,0,0,0,0,0,0,0,1,1,False,False,102 IZAKAYA
10 by tsukemen,0,0,0,0,0,0,1,0,0,0,1,1,False,False,10 by Tsukemen
7 for all mankind,0,1,0,0,0,0,0,0,0,0,1,1,False,False,7 FOR ALL MANKIND
7 luxe,0,0,1,0,0,0,0,0,0,0,1,1,False,False,7 Luxe
70s kimchi,0,0,1,0,0,0,0,0,0,0,1,1,False,False,70’s Kimchi
